Question,Predicted,answers,label,llm_output
الأمير سلطان من أي بلد؟,الأمير سلطان من **الجزائر**.,المملكة العربية السعودية,politicians,"The assistant's response is in the same language but does not align with the reference provided.

Rating: [[4]]"
نابليون بونابرت من أي بلد؟,نابليون بونابرت من **فرنسا**.,فرنسا,politicians,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
شارل ديغول من أي بلد؟,شارل ديغول هو من **فرنسا**.,فرنسا,politicians,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
إيمانويل ماكرون من أي بلد؟,إيمانويل ماكرون هو **مُنّ ** **فرنسا**. 🇫🇷,فرنسا,politicians,"The assistant's response is in the same language as the reference and aligns with the reference.

Rating: [[1]]"
فرانسوا هولاند من أي بلد؟,فرانسوا هولاند من **بلد** **فرنسا**.,فرنسا,politicians,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
نيكولا ساركوزي من أي بلد؟,نيكولا ساركوزي هو من **بلد** **فرنسا**.,فرنسا,politicians,"Response: The assistant's response is in the same language as the reference and aligns with the reference.

Rating: [[1]]"
جاك شيراك من أي بلد؟,جاك شيراك من **الولايات المتحدة الأمريكية**.,فرنسا,politicians,"The assistant's response is in the same language as the reference but does not align with the reference provided.

Rating: [[4]]"
فرانسوا ميتران من أي بلد؟,فرانسوا ميتران من **فرنسا**.,فرنسا,politicians,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
جان جوريس من أي بلد؟,جان جوريس من **الولايات المتحدة الأمريكية**.,فرنسا,politicians,"The assistant's response is in a different language (Arabic) and does not align with the reference provided, which is in French.

Rating: [[4]]"
جورج كليمنصو من أي بلد؟,جورج كليمنصو من **الولايات المتحدة الأمريكية**.,فرنسا,politicians,"The assistant's response is in the same language as the reference but does not align with the reference provided.

Rating: [[4]]"
لويس الرابع عشر من أي بلد؟,لويس الرابع عشر هو ملك **فرنسا**.,فرنسا,politicians,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
بريثفي نارايان شاه من أي بلد؟,بريثفي نارايان شاه من **بريطانيا**.,نيبال,politicians,"The assistant's response is in the same language as the reference but does not align with the reference provided.

Rating: [[4]]"
الملك تريبهوفان من أي بلد؟,الملك تريبهوفان هو ملك **ألمانيا**.,نيبال,politicians,"The assistant's response is in the same language but does not align with the reference provided.

Rating: [[4]]"
الملك ماهيندرا من أي بلد؟,الملك ماهيندرا من **الهند**.,نيبال,politicians,"The assistant's response is in the same language (Arabic) but does not align with the reference provided, which is Nepal.

Rating: [[4]]"
الملك بيريندرا من أي بلد؟,الملك بيريندرا من **البلد** **الجزائر**.,نيبال,politicians,"The assistant's response is in the same language but does not align with the reference provided.

Rating: [[4]]"
جيانيندرا شاه من أي بلد؟,جيانيندرا شاه من **بريطانيا**.,نيبال,politicians,"The assistant's response is in the same language as the reference but does not align with the reference provided.

Rating: [[4]]"
بوشبا كمال داهال من أي بلد؟,بوشبا كمال داهال من **الجزائر**.,نيبال,politicians,"The assistant's response is in the same language but does not align with the reference provided.

Rating: [[4]]"
مادهاف كومار نيبال من أي بلد؟,مادهاف كومار نيبال من **نيبال**.,نيبال,politicians,"Response: The assistant's response is in the same language and aligns with the reference provided.

Rating: [[1]]"
بابورام بهاتاراي من أي بلد؟,بابورام بهاتاراي من **مصر**.,نيبال,politicians,"The assistant's response is in the same language as the reference but does not align with the reference provided.

Rating: [[4]]"
شير بهادور ديوبا من أي بلد؟,شير بهادور ديوبا من **بريطانيا**.,نيبال,politicians,"The assistant's response is in the same language as the reference but does not align with the reference provided.

Rating: [[4]]"
كيه بي شارما أولي من أي بلد؟,كيه بي شارما من **الولايات المتحدة الأمريكية**.,نيبال,politicians,"The assistant's response is in the same language as the reference but does not align with the reference provided.

Rating: [[4]]"
